id,name,name_en,landmark_type,location,address,description,phone,website,popularity_score,rating,review_count,opening_hours,price_range,source,source_id,is_benchmark,is_active,created_at,updated_at
462e446d-4e4b-4943-8840-e6b06a7509f9,宮島,,tourist_attraction,0101000020E6100000A779C7293A8A6040CBA145B6F3254140,,広島県の主要観光地・施設: 宮島,,,0.7852418613941898,,,,,,,t,,2025-06-08 02:20:39.364443+00,
db3ab33f-bda1-47d1-ab44-8d895c8d5335,広島駅,,transportation_hub,0101000020E61000008C4AEA04348F6040A52C431CEB324140,,広島県の主要観光地・施設: 広島駅,,,0.9730904434657112,,,,,,,t,,2025-06-08 02:20:39.364443+00,
c3f66ff9-4688-4dd7-8040-be19c0e5b100,マツダスタジアム,,sports_venue,0101000020E61000003A234A7B838F60408A8EE4F21F324140,,広島県の主要観光地・施設: マツダスタジアム,,,0.8838913722131956,,,,,,,t,,2025-06-08 02:20:39.364443+00,
aedb481a-a70e-422f-8229-806bd92eb9a3,本通り商店街,,shopping_district,0101000020E610000062105839B48E6040EE7C3F355E324140,,広島県の主要観光地・施設: 本通り商店街,,,0.8646753981274216,,,,,,,t,,2025-06-08 02:20:39.364443+00,
8796f96c-b8e8-4de0-ba96-458587e18676,原爆ドーム,,historic_monument,0101000020E6100000E6AE25E4838E6040B4C876BE9F324140,,広島県の主要観光地・施設: 原爆ドーム,,,0.978910213118062,,,,,,,t,,2025-06-08 02:36:09.455108+00,
759233c9-1093-4a7f-8ef9-32e15f06992b,宮島,,tourist_attraction,0101000020E6100000A779C7293A8A6040CBA145B6F3254140,,広島県の主要観光地・施設: 宮島,,,0.8222609506159649,,,,,,,t,,2025-06-08 02:36:09.455108+00,
6c9b2d38-f9ad-4aa3-92aa-2238abdd2a67,広島駅,,transportation_hub,0101000020E61000008C4AEA04348F6040A52C431CEB324140,,広島県の主要観光地・施設: 広島駅,,,0.8675302705559957,,,,,,,t,,2025-06-08 02:36:09.455108+00,
9c2075a7-7014-46d2-92dc-5fd6aa334b5a,マツダスタジアム,,sports_venue,0101000020E61000003A234A7B838F60408A8EE4F21F324140,,広島県の主要観光地・施設: マツダスタジアム,,,0.9252599728687356,,,,,,,t,,2025-06-08 02:36:09.455108+00,
2d671316-3486-479a-b68e-c562f91dd956,本通り商店街,,shopping_district,0101000020E610000062105839B48E6040EE7C3F355E324140,,広島県の主要観光地・施設: 本通り商店街,,,0.8127890704002521,,,,,,,t,,2025-06-08 02:36:09.455108+00,
6894cb3d-ab31-4a25-882c-68236c894369,原爆ドーム,,historic_monument,0101000020E6100000E6AE25E4838E6040B4C876BE9F324140,,広島県の主要観光地・施設: 原爆ドーム,,,0.8979429607458781,,,,,,,t,,2025-06-09 00:49:33.682556+00,
bdcf0c4c-0b7d-438d-a3d8-3ed187c77cf1,宮島,,tourist_attraction,0101000020E6100000A779C7293A8A6040CBA145B6F3254140,,広島県の主要観光地・施設: 宮島,,,0.7874859348201027,,,,,,,t,,2025-06-09 00:49:33.682556+00,
481ecbcc-f5a8-43b2-a6df-19fe43c61ef7,広島駅,,transportation_hub,0101000020E61000008C4AEA04348F6040A52C431CEB324140,,広島県の主要観光地・施設: 広島駅,,,0.8960135575822172,,,,,,,t,,2025-06-09 00:49:33.682556+00,
f035d5d0-9400-406e-9b4f-4fcd6624a543,マツダスタジアム,,sports_venue,0101000020E61000003A234A7B838F60408A8EE4F21F324140,,広島県の主要観光地・施設: マツダスタジアム,,,0.8701678408997566,,,,,,,t,,2025-06-09 00:49:33.682556+00,
f8d78d94-0fd7-459a-b880-8ff0029c7b1d,本通り商店街,,shopping_district,0101000020E610000062105839B48E6040EE7C3F355E324140,,広島県の主要観光地・施設: 本通り商店街,,,0.7119381628797634,,,,,,,t,,2025-06-09 00:49:33.682556+00,
d28f0a9a-797d-43c5-b56d-67faed52c03a,原爆ドーム,,historic_monument,0101000020E6100000E6AE25E4838E6040B4C876BE9F324140,,広島県の主要観光地・施設: 原爆ドーム,,,0.9282897971297881,,,,,,,t,,2025-06-10 06:47:48.58102+00,
5924c419-58b4-4fdc-bec0-49c698b593d1,宮島,,tourist_attraction,0101000020E6100000A779C7293A8A6040CBA145B6F3254140,,広島県の主要観光地・施設: 宮島,,,0.7285070908928267,,,,,,,t,,2025-06-10 06:47:48.58102+00,
e07470f2-ff08-4e19-bee2-94b47d9ab27a,広島駅,,transportation_hub,0101000020E61000008C4AEA04348F6040A52C431CEB324140,,広島県の主要観光地・施設: 広島駅,,,0.7733140099901606,,,,,,,t,,2025-06-10 06:47:48.58102+00,
3378f518-929d-4f63-b2af-a2b2776f0746,マツダスタジアム,,sports_venue,0101000020E61000003A234A7B838F60408A8EE4F21F324140,,広島県の主要観光地・施設: マツダスタジアム,,,0.8300426265766665,,,,,,,t,,2025-06-10 06:47:48.58102+00,
f260de28-c931-4dfa-b347-a84675da4fed,本通り商店街,,shopping_district,0101000020E610000062105839B48E6040EE7C3F355E324140,,広島県の主要観光地・施設: 本通り商店街,,,0.7946510134705123,,,,,,,t,,2025-06-10 06:47:48.58102+00,
