全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352071,KD0000100051,山口県下松市,医療法人　のみやま内科クリニック,イリョウホウジン　ノミヤマナイカクリニック,Nomiyamanaika-Clinic,無床診療所,352071,,山口県下松市美里町３丁目４－５,山口県,下松市,美里町３丁目,４－５,,34.02249,131.861779,,,(0833)41-2248,,(0833)41-5207,,,,,6250005005204 ,,3510710878,月火水木金土,09:00,18:00,"木曜日、土曜日は午前のみ。
祝日、 1月1日、1月2日、1月3日、8月13日、8月14日、8月15日、12月30日、12月31日は休診。",,内科、血液内科、感染症内科、呼吸器内科、糖尿病内科（代謝内科）、呼吸器内科（胃腸内科）腎臓内科、アレルギー科、皮膚科,0,,,,,,
352071,KD0000100052,山口県下松市,花岡医院,ハナオカイイン,Hanaoka Clinic,無床診療所,352071,,山口県下松市大字末武上１２３９,山口県,下松市,大字末武上,１２３９,,34.036413,131.8745488,,,(0833)44-8227,,(0833)44-4535,,,,,,,3510711041,月火水木金土,08:30,18:00,"木曜日、土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月14日、8月15日、8月16日、12月31日は休診。",,内科、麻酔科、放射線科,0,,,https://www.yamaguchi.med.or.jp/g-med/kudamatsu/hanaoka.htm,,,
352071,KD0000100053,山口県下松市,花岡ファミリー歯科,ハナオカファミリーシカ,Hanaoka Family Dental Clinic,無床診療所,352071,,山口県下松市大字末武上１０７７ー１０,山口県,下松市,大字末武上,１０７７ー１０,,34.0377794,131.8660329,,,(0833)48-9735,,(0833)48-9765,,,,,,,3530730625,月火水木金土,09:00,17:20,"水曜日は午前のみ。
祝日は休診。",,歯科、小児歯科、歯科口腔外科,0,,,https://hanaoka-fdc.com/,,,
352071,KD0000100054,山口県下松市,医療法人　花田歯科医院,イリョウホウジン　ハナダシカイイン,Hanada Dental Clinic,無床診療所,352071,,山口県下松市栄町１丁目８－２１,山口県,下松市,栄町１丁目,８－２１,,34.0100962,131.8677015,,,(0833)41-5050,,,,,,,5250005005205 ,,3530730476,月火水木金土,09:00,18:30,"木曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月14日、8月15日、12月29日、12月30日、12月31日は休診。",,歯科、歯科口腔外科、小児歯科,0,,,,,,
352071,KD0000100055,山口県下松市,原田歯科医院,ハラダシカイイン,Harada Sika,無床診療所,352071,,山口県下松市南花岡６丁目９－１２,山口県,下松市,南花岡６丁目,９－１２,,34.030095,131.864064,,,(0833)43-1010,,,,,,,,,3530730237,月火水木金土,08:30,19:00,"木曜日、土曜日は午前のみ。
祝日は休診。",,歯科、矯正歯科、小児歯科,0,,,,,,
352071,KD0000100056,山口県下松市,原野歯科医院,ハラノシカイイン,Harano Shika Iin,無床診療所,352071,,山口県下松市大字西豊井殿ケ浴６４５ー２,山口県,下松市,大字西豊井,殿ケ浴６４５ー２,,34.01693940000001,131.8762933,,,(0833)41-6212,,(0833)41-6212,,,,,,,3530730427,月火水金土,09:00,18:30,"水曜日、土曜日は午前のみ。
1月1日、1月2日、1月3日、8月13日、8月14日、8月15日、12月29日、12月30日、12月31日は休診。",,歯科、小児歯科、矯正歯科,0,,,,,,
352071,KD0000100057,山口県下松市,医療法人　秀浦医院,イリョウホウジン　ヒデウライイン,Hideura Iin,無床診療所,352071,,山口県下松市生野屋西１丁目５－１７,山口県,下松市,生野屋西１丁目,５－１７,,34.03568099999999,131.883018,,,(0833)41-5225,,(0833)41-9387,,,,,8250005005202 ,,3510710860,月火水木金土,08:40,17:40,"土曜日は午前のみ。
お盆と年末年始、祝日は休診。",,外科、内科、消化器内科（胃腸内科）、リハビリテーション科,0,,,https://www.hideura-sakura.com/,,,
352071,KD0000100058,山口県下松市,医療法人　英クリニック,イリョウホウジン　ヒデクリニック,Hide Clinic,有床診療所,352071,,山口県下松市大手町２丁目４－１１,山口県,下松市,大手町２丁目,４－１１,,34.013219,131.866731,,,(0833)41-7788,,(0833)41-7785,,,,,5250005005535 ,,3510711116,月火水木金土,09:00,18:00,"土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月13日、8月14日、8月15日、12月31日は休診。",,整形外科、リハビリテーション科、リウマチ科、内科,18,,,https://www.yamaguchi.med.or.jp/g-med/kudamatsu/hide.htm,,,
352071,KD0000100059,山口県下松市,福永歯科クリニック,フクナガシカクリニック,Fukunaga Dental Clinic,無床診療所,352071,,山口県下松市駅南２丁目５ー１,山口県,下松市,駅南２丁目,５ー１,,34.0086428,131.8656971,,,(0833)41-0968,,(0833)41-0969,,,,,,,3530730658,月火木金土,09:00,19:00,祝日、1月1日、1月2日、1月3日、1月4日、12月30日、12月31日は休診。,,歯科、小児歯科、歯科口腔外科、矯正歯科、矯正歯科,0,,,,,,
352071,KD0000100060,山口県下松市,ふじもと歯科クリニック,フジモトシカクリニック,FujimotoDentalClinic,無床診療所,352071,,山口県下松市琴平町２丁目７－２８,山口県,下松市,琴平町２丁目,７－２８,,34.00402409999999,131.8739836,,,(0833)48-7068,,(0833)48-7069,,,,,,,3530730617,月火水木金土,09:00,17:45,祝日、1月1日、1月2日、1月3日、1月4日、8月13日、8月14日、8月15日、12月30日、12月31日は休診。,,歯科、小児歯科,0,,,https://fujimoto-shika.jp/,,,
352071,KD0000100061,山口県下松市,医療法人拓真会　ほりいけ耳鼻咽喉科,イリョウホウジンタクシンカイホリイケジビインコウカ,Horiike jibiinkouka,無床診療所,352071,,山口県下松市せせらぎ町二丁目１ー２３,山口県,下松市,せせらぎ町二丁目,１ー２３,,34.0171159,131.8592906,,,(0833)48-8755,,(0833)48-4633,,,,,4250005007854 ,,3510711264,月火水金土,09:00,18:00,祝日、1月1日、1月2日、1月3日、8月13日、8月14日、8月15日、12月30日、12月31日は休診。,,耳鼻いんこう科,0,,,https://www.horiike-tsent.com/home,,,
352071,KD0000100062,山口県下松市,医療法人　松野整形外科医院,イリョウホウジン　マツノセイケイゲカイイン,Matsuno Seikei,有床診療所,352071,,山口県下松市藤光町２丁目１３ー２４,山口県,下松市,藤光町２丁目,１３ー２４,,34.0280855,131.8685191,,,(0833)41-3123,,(0833)41-4578,,,,,1250005005885 ,,3510711173,月火水木金土,09:00,18:00,"木曜日、土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月14日、8月15日、8月16日、12月31日は休診。",,整形外科、リハビリテーション科、リウマチ科,19,,,http://www.matsunoorthop.server-shared.com/about.html,,,
352071,KD0000100063,山口県下松市,みずほ内科クリニック,ミズホナイカクリニック,MizuhoNaikaKurinikku,無床診療所,352071,,山口県下松市瑞穂町２丁目１９－１４,山口県,下松市,瑞穂町２丁目,１９－１４,,34.024528,131.85161,,,(0833)45-6161,,(0833)45-6162,,,,,,,3510710837,,,,,,内科、神経内科、リハビリテーション科,0,,,https://www.abe-medicare.jp/mizuho-clinic/,,,
352071,KD0000100064,山口県下松市,医療法人社団　みやもとクリニック,イリョウホウジンシャダン　ミヤモトクリニック,MIYAMOTO CLINIC,無床診療所,352071,,山口県下松市大字河内２７５８－１,山口県,下松市,大字河内,２７５８－１,,34.01768,131.876361,,,(0833)45-0005,,(0833)45-0027,,,,,7250005005525 ,,3510711108,月火水木金土,08:30,18:00,"土曜日は午前のみ。
祝日は休診。",,内科、循環器科、消化器科、外科、小児科、リハビリテーション科,0,,,https://www.yamaguchi.med.or.jp/g-med/kudamatsu/miyamoto.htm,,,
352071,KD0000100065,山口県下松市,みわ歯科クリニック,ミワシカクリニック,Miwa Dental Clinic,無床診療所,352071,,山口県下松市西柳２丁目２－３５,山口県,下松市,西柳２丁目,２－３５,河村ビル２Ｆ,34.01818829999999,131.8650889,,,(0833)41-7856,,(0833)41-7856,,,,,,,3530730468,月火水木金土,09:30,19:00,"木曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、1月4日、8月14日、8月15日、8月16日、12月30日、12月31日は休診。",,歯科、小児歯科,0,,,,,,
352071,KD0000100066,山口県下松市,山下ウイメンズクリニック,ヤマシタウイメンズクリニック,Yamashita Women's Clinic,無床診療所,352071,,山口県下松市瑞穂町１丁目６－１０,山口県,下松市,瑞穂町１丁目,６－１０,,34.020796,131.855521,,,(0833)48-0211,,(0833)44-5311,,,,,,,3510711124,月火水木金土,08:30,18:00,"火曜日、水曜日、土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月15日、12月30日、12月31日は休診。",,産婦人科,0,,,https://ivf-ywc.tumblr.com/,,,
352071,KD0000100067,山口県下松市,山下脳神経外科クリニック,ヤマシタノウシンケイゲカクリニック,Yamashita Neurosurgical clinic,無床診療所,352071,,山口県下松市望町５丁目４ー７,山口県,下松市,望町５丁目,４ー７,,34.02651840000001,131.8527331,,,(0833)45-1577,,(0833)45-1578,,,,,9250005007321 ,,3510711231,月火水木金土,09:00,18:00,"木曜日、土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、8月13日、8月14日、8月15日、12月29日、12月30日、12月31日は休診。",,脳神経外科、神経内科,0,,,http://yamashita-nouge.com/,,,
352071,KD0000100068,山口県下松市,山本医院,ヤマモトイイン,yamamotoiin,無床診療所,352071,,山口県下松市潮音町１丁目８－３２,山口県,下松市,潮音町１丁目,８－３２,,34.0173515,131.8551164,,,(0833)41-0037,,(0833)44-3799,,,,,,,3510710969,月火水木金土,09:00,18:00,"木曜日、土曜日は午前のみ。
祝日、1月1日、1月2日、1月3日、5月3日、5月4日、5月5日、8月14日、8月15日、8月16日、12月30日、12月31日は休診。",,内科、婦人科,0,,,https://www.yamaguchi.med.or.jp/g-med/kudamatsu/yamamoto.htm,,,
