全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352039,II3518110691,山口県山口市,澤田医院,サワダイイン,,無床診療所,352039,17000,山口市阿東地福上1854,山口県,山口市,阿東地福上,1854,,34.361688,131.66486,,,(083)952-0302,,,,,,7591421,,,3518110691,月・火・水・木・金・土,9:00,17:30,"【月・火・水・金】9:00～12:30/14:00～17:30
【木・土】9:00～12:30",,内科;消化器科;外科;肛門科;リハビリテーション科;,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1173,,,
352039,II3510312782,山口県山口市,三の宮ふくだクリニック,サンノミヤノフクダクリニック,,無床診療所,352039,85001,山口市三の宮一丁目２ｰ３７,山口県,山口市,三の宮一丁目,２ｰ３７,,34.186591,131.489744,,,(083)901-2525,,,,,,7530023,,,3510312782,月・火・水・木・金・土,9:00,18:00,"【月・水・木】9:00～12:00/14:00～18:00
【火】9:00～12:00
【金】9:00～12:00/14:00～17:00
【土】9:00～13:00",,外科;内科;乳腺外科;麻酔科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1155,,,
352039,II3510311230,山口県山口市,柴田病院,シバタビョウイン,,病院,352039,36005,山口市大内矢田北五丁目11-21,山口県,山口市,大内矢田北五丁目,11ｰ21,,34.15482,131.509304,,,(083)927-2800,,,,,,7530221,,,3510311230,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～13:00／14:00～18:00
【木・土】9:00～13:00",,内科;外科;整形外科;眼科;放射線科;神経内科;循環器内科;呼吸器内科;消化器内科;消化器外科;肛門外科;リハビリテーション科,60,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1034,,,
352039,II3510312857,山口県山口市,清水内科医院,シミズナイカイイン,,無床診療所,352039,68000,山口市春日町2-2,山口県,山口市,春日町,2ｰ2,,34.180724,131.471606,,,(083)925-2288,,,,,,7530073,,,3510312857,月・火・水・木・金・土,9:00,18:00,"【月・火・木・金】9:00～12:30／14:00～18:00
【水】14:00～18:00
【土】9:00～12:30",,内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1032,,,
352039,II3510312543,山口県山口市,耳鼻咽喉科ニコニコじびか,ジビインコウカニコニコジビカ,,無床診療所,352039,34000,山口市大内長野１５６９－１,山口県,山口市,大内長野,１５６９ｰ１,,34.16353,131.515145,,,(083)941-2525,,,,,,7530211,,,3510312543,月・火・水・木・金・土,8:45,18:00,"【月･火･木･金】8:45～12:00/14:45～18:00
【水・土】8:45～12:00",,耳鼻咽喉科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1161,,,
352039,II3510312964,山口県山口市,耳鼻咽喉科　かめやまクリニック,ジビインコウカ　カメヤマクリニック,,無床診療所,352039,73000,山口市亀山町5-8,山口県,山口市,亀山町,5ｰ8,,34.179255,131.471766,,,(083)901-5550,,,,,,7530089,,,3510312964,月・火・水・木・金・土,8:45,18:30,"【月･火･水･金】　8:45～12:00/14:30～18:30
【木】8:45～12:00
【木】8:45～12:00",,耳鼻咽喉科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1157,,,
352039,II3510312030,山口県山口市,すずき内科クリニック,スズキナイカクリニック,,無床診療所,352039,171006,山口市大内千坊六丁目10ｰ1,山口県,山口市,大内千坊六丁目,10ｰ1,,34.158989,131.491617,,,(083)920-7600,,,,,,7530251,,,3510312030,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】9:00～12:30／14:00～18:00
【木・土】9:00～12:30",,内科;消化器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1035,,,
352039,II3510312642,山口県山口市,せぐち皮ふ科クリニック,セグチヒフカクリニック,,無床診療所,352039,139000,山口市平井1420-8,山口県,山口市,平井,1420ｰ8,,34.145432,131.458958,,,(083)933-1212,,,,,,7530831,,,3510312642,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30/14:00～18:00
【木・土】9:00～12:30",,皮膚科;形成外科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1164,,,
352039,II3510312410,山口県山口市,多田内科呼吸器科,タダナイカコキュウキカ,,無床診療所,352039,25000,山口市泉町8ｰ21-1,山口県,山口市,泉町,8ｰ21ｰ1,,34.166869,131.450766,,,(083)934-5551,, (083)934-5553,,,,7530066,,,3510312410,月・火・水・木・金・土,8:30,17:30,"【月・火・水・金】8:30～12:00/14:00～17:30
【木・土】8:30～12:00",,内科;呼吸器内科;循環器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1133,,,
352039,II3510313111,山口県山口市,ひまわり耳鼻咽喉科クリニック,ヒマワリジビインコウカクリニック,,無床診療所,352039,83000,山口市幸町3-49-1,山口県,山口市,幸町,3ｰ49ｰ1,,34.157463,131.450145,,,(083)932-8733,,,,,,7530826,,,3510313111,月・火・水・木・金・土,9:00,18:00,"【月･火･木･金】9:00～12:30/14:30～18:00
【土】9:00～12:30",,耳鼻咽喉科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1148,,,
352039,II3517610519,山口県山口市,田中内科,タナカナイカ,,無床診療所,352039,51000,山口市小郡長谷一丁目3ｰ16,山口県,山口市,小郡長谷一丁目,3ｰ16 ,,34.095733,131.392695,,,(083)972-2325,,,,,,7540042,,,3517610519,月・火・水・木・金・土,8:30,18:00,"【月～金】8:30～12:00／14:00～18:00
【土】8:30～12:00",,小児科;アレルギー科;内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1093,,,
352039,II3517610675,山口県山口市,田辺内科,タナベナイカ,,無床診療所,352039,52004,山口市小郡新町四丁目2-21,山口県,山口市,小郡新町四丁目,2ｰ21,,34.114503,131.399532,,,(083)973-3778,,,,,,7540031,,,3517610675,月・火・水・木・金・土,8:30,17:30,"【月・火・木・金】8:30～12:00／14:00～17:30
【土】8:30～12:00",,内科;循環器科;小児科;呼吸器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1094,,,
352039,II3510312287,山口県山口市,医療法人たねくぼ整形外科クリニック,タネクボセイケイゲカクリニック,,無床診療所,352039,83000,山口市幸町3-23,山口県,山口市,幸町,3ｰ23,,34.157038,131.450174,,,(083)934-7110,,,,,,7530826,,,3510312287,月・火・水・木・金・土,8:30,18:30,"【月・火・水・金】8:30～12:30／14:30～18:30
【木】8:30～12:30
【土】8:30～13:00",,"整形外科;リハビリテーション科;リウマチ科,内科",0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1040,,,
352039,II3510312378,山口県山口市,医療法人社団　たはらクリニック,タハラクリニック,,無床診療所,352039,27000,山口市後河原47,山口県,山口市,後河原,47,,34.18507,131.47668,,,(083)923-3415,,,,,,7530083,,,3510312378,月・火・水・木・金・土,8:30,18:00,"【月・火・水・木・金】8:30～12:00/14:00～18:00
【土】8:30～12:00",,小児科;アレルギー科;内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1145,,,
352039,II3510311941,山口県山口市,田村医院,タムライイン,,無床診療所,352039,4001,山口市葵一丁目4-73,山口県,山口市,葵一丁目,4ｰ73,,34.161291,131.450703,,,(083)922-7527,,,,,,7530821,,,3510311941,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:00/15:00～18:00
【木・土】8:30～12:30",,内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1042,,,
352039,II3510312618,山口県山口市,たむら医院,タムライイン,,無床診療所,352039,29000,山口市江崎2475-2,山口県,山口市,江崎,2475ｰ2,,34.063664,131.365931,,,(083)989-4480,,,,,,7540896,,,3510312618,月・火・水・木・金・土,8:30,17:30,"【月・水・金】8:30～12:30/14:00～17:30
【火】8:30～12:30/15:00～17:30
【木】8:30～11:00
【土】8:30～12:30",,内科;麻酔科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1096,,,
352039,II3517610469,山口県山口市,医療法人同愛会　田村産婦人科医院,タムラサンフジンカイイン,,無床診療所,352039,51000,山口市小郡下郷1618,山口県,山口市,小郡下郷,1618,,34.09909,131.40089,,,(083)972-0347,,,,,,7540002,,,3517610469,月・火・水・金・土,9:00,18:00,"【月・火・水・金】9:00～12:00／14:00～18:00
【土】9:00～13:00",,産科;婦人科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1097,,,
352039,II3510313137,山口県山口市,医療法人たむら内科医院,タムラナイカイイン,,無床診療所,352039,34000,山口市大内長野805ｰ5,山口県,山口市,大内長野,805ｰ5,,34.159374,131.515333,,,(083)941-0167,,,,,,7530211,,,3510313137,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:00/14:00～18:00
【木・土】9:00～12:00",,内科;循環器内科;呼吸器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1151,,,
352039,II3510313186,山口県山口市,まえば小児科クリニック,マエバショウニカクリニック,,無床診療所,352039,51000,山口市小郡下郷797-8　2階,山口県,山口市,小郡下郷,797ｰ8,2階,34.104222,131.394451,,,(083)974-0501,,,,,,7540002,,,3510313186,月・火・水・木・金・土,8:30,19:00,"【月・火・水・金・土】8:30～12:00/15:00～19:00
【木】8:30～12:00",,小児科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1193,,,
352039,II3510312097,山口県山口市,とみなが皮ふ科,トミナガヒフカ,,無床診療所,352039,6000,山口市赤妻町3-8,山口県,山口市,赤妻町,3ｰ8,,34.168412,131.449304,,,(083)934-3003,,,,,,7530067,,,3510312097,月・火・水・木・金・土,8:45,18:00,"【月・水・金】8:45～12:00/14:00～18:00
【火・木・土】8:45～12:00",,皮膚科;形成外科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1043,,,
352039,II3517610808,山口県山口市,医療法人社団中村眼科,ナカムラガンカ,,無床診療所,352039,51000,山口市小郡下郷2258-17,山口県,山口市,小郡下郷,2258ｰ17,,34.097435,131.392598,,,(083)973-8425,,,,,,7540002,,,3517610808,月・火・水・木・金・土,8:30,17:30,"【月・金】　8:30～11:30／14:30～17:30
【火・木・土】　8:30～11:30
【水】　8:30～11:30／15:30～17:30",,眼科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1100,,,
352039,II3510312105,山口県山口市,中村整形外科,ナカムラセイケイゲカ,,無床診療所,352039,24001,山口市維新公園一丁目2-1,山口県,山口市,維新公園一丁目,2ｰ1,,34.160998,131.43885,,,(083)933-6111,,,,,,7530815,,,3510312105,月・火・水・木・金・土,9:00,17:40,"【月･火･木･金】9:00～12:10/14:00～17:40
【水･土】9:00～12:10",,整形外科;リウマチ科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1053,,,
352039,II3510313020,山口県山口市,光山医院山口,ミツヤマイインヤマグチ,,有床診療所,352039,153000,山口市矢原町7ｰ18,山口県,山口市,矢原町,7ｰ18,,34.15642,131.452582,,,(083)933-1200,,,,,,7530825,,,3510313020,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:00/14:30～18:00
【木・土】9:00～12:00",,内科;内科;（人工透析）,3,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1191,,,
352039,II3510311834,山口県山口市,医療法人　永田こどもクリニック,ナガタコドモクリニック,,無床診療所,352039,85002,山口市三の宮二丁目7-4,山口県,山口市,三の宮二丁目,7ｰ4,,34.1887,131.490493,,,(083)924-3330,,,,,,7530023,,,3510311834,月・火・水・木・金・土,9:00,18:00,"【月～金】9:00～12:30／14:30～18:00
【土】9:00～13:00",,小児科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1054,,,
352039,II3510311842,山口県山口市,医療法人　ながた泌尿器科,ナガタヒニョウキカ,,無床診療所,352039,178006,山口市大内御堀六丁目2-1,山口県,山口市,大内御堀六丁目,2ｰ1,,34.165406,131.485395,,,(083)933-0070,,,,,,7530214,,,3510311842,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30／14:30～18:00
【木】9:00～11:00
【土】9:00～12:00",,泌尿器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1049,,,
352039,II3510312048,山口県山口市,医療法人社団ながやレディースクリニック,ナガヤレディースクリニック,,有床診療所,352039,79000,山口市黒川475-1,山口県,山口市,黒川,475ｰ1,,34.138409,131.446793,,,(083)921-7753,,,,,,7530851,,,3510312048,月・火・木・金・土,9:00,18:00,"【月・火・木・金】9:00～12:30/14:00～18:00
【土】9:00～12:30/14:00～16:00",,産科;婦人科,10,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1052,,,
352039,II3510312915,山口県山口市,医療法人なりしげ循環器内科,ナリシゲジュンカンキナイカ,,無床診療所,352039,152000,山口市矢原１１８１－３,山口県,山口市,矢原,１１８１ｰ３,,34.15257,131.443112,,,(083)933-0600,,,,,,7530861,,,3510312915,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:30/14:30～18:00
【木・土】8:30～12:30",,内科;循環器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1153,,,
352039,II3510312725,山口県山口市,医療法人　仁保病院,ニホビョウイン,,病院,352039,135000,山口市仁保下郷1915-1,山口県,山口市,仁保下郷,1915ｰ1,,34.174332,131.52042,,,(083)941-5555,,(083)941-5577,,,,7530303,,,3510312725,月・火・水・木・金・土,9:00,17:00,【月～金】9:00～17:00,,内科;精神科;老年精神科・老年内科;脳神経内科,223,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1050,,,
352039,II3510312774,山口県山口市,野口医院,ノグチイイン,,無床診療所,352039,8000,山口市朝田67,山口県,山口市,朝田,67,,34.14165,131.43634,,,(083)923-8670,,,,,,7530871,,,3510312774,月・火・水・木・金・土,9:00,18:00,"【月～金】9:00～12:00／14:00～18:00
【土】9:00～12:00",,内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1055,,,
352039,II3510312493,山口県山口市,野瀬内科小児科,ノセナイカショウニカ,,無床診療所,352039,34000,山口市大内長野1569ｰ1,山口県,山口市,大内長野,1569ｰ1,,34.163523,131.515149,,,(083)927-2655,,,,,,7530211,,,3510312493,月・火・水・木・金・土,9:00,19:00,"【月・火・木】9:00～12:30/14:30～19:00
【水・金】9:00～13:00
【土】9:00～13:00/14:00～18:00",,内科;呼吸器科;循環器科;小児科;消化器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1047,,,
352039,II3510311529,山口県山口市,耳鼻咽喉科ののはなクリニック,ジビインコウカノノハナクリニック,,無床診療所,352039,36006,山口市大内矢田北六丁目19-17,山口県,山口市,大内矢田北六丁目,19ｰ17,,34.152729,131.515495,,,(083)941-1133,,(083)941-1187,,,,7530221,,,3510311529,月・火・水・木・金・土,9:00,19:00,"【月・火・水・金】9:00～12:00／14:30～19:00
【木・土】9:00～13:00",,耳鼻咽喉科;気管食道科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1046,,,
352039,II3510312899,山口県山口市,ノムラ泌尿器科整形外科,ノムラヒニョウキカセイケイゲカ,,無床診療所,352039,5000,山口市青葉台3ｰ32,山口県,山口市,青葉台,3ｰ32,,34.202355,131.506541,,,(083)933-0011,,,,,,7530012,,,3510312899,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:00/14:00～18:00
【木】8:30～12:00
【土】8:30～12:00/14:00～16:00（午後は整形外科のみ）",,泌尿器科;整形外科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1134,,,
352039,II3510311610,山口県山口市,のむら医院,ノムライイン,,無床診療所,352039,155001,山口市湯田温泉一丁目8-10,山口県,山口市,湯田温泉一丁目,8ｰ10,,34.164062,131.460051,,,(083)928-7878,,,,,,7530056,,,3510311610,月・火・水・木・金・土,9:00,18:00,"【月・水・金】9:00～12:30／14:30～18:00
【火・木・土】9:00～12:30",,内科;眼科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1051,,,
352039,II3517610824,山口県山口市,はまもと小児クリニック,ハマモトショウニクリニック,,無床診療所,352039,51000,山口市小郡明治一丁目9ｰ18,山口県,山口市,小郡明治一丁目,9ｰ18,,34.099374,131.394828,,,(083)973-0616,,,,,,7540043,,,3517610824,月・火・水・木・金・土,9:00,18:00,"【月･火･金】　9:00～12:00／14:00～18:00
【水】　9:00～12:00／14:30～18:00
【木】　9:00～12:00
【土】　8:30～12:00",,小児科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1101,,,
352039,II3510310968,山口県山口市,林外科医院,ハヤシゲカイイン,,有床診療所,352039,105002,山口市道場門前二丁目2-31,山口県,山口市,道場門前二丁目,2ｰ31,,34.174336,131.476072,,,(083)922-0139,,,,,,7530047,,,3510310968,月・火・水・木・金・土,8:30,17:30,"【月・火・水・金・土】　8:30～17:30
【木】　8:30～12:00",,外科;胃腸科;整形外科;皮膚科;泌尿器科;麻酔科;放射線科;内科,19,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1056,,,
352039,II3517610022,山口県山口市,林病院,ハヤシビョウイン,,病院,352039,51000,山口市小郡下郷751-4,山口県,山口市,小郡下郷,751ｰ4,,34.10043,131.392891,,,(083)972-0411,,,,,,7540002,,,3517610022,月・火・水・木・金・土,8:45,17:30,"【月～金】8:45～12:00／13:30～17:30
【土】8:45～12:00／13:30～16:30",,内科;神経内科;外科;整形外科;リハビリテーション科;放射線科;消化器内科;消化器外科;循環器内科;肛門外科;内視鏡内科,50,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1112,,,
352039,II3510312980,山口県山口市,原医院,ハライイン,,無床診療所,352039,17000,山口市阿東地福上1852,山口県,山口市,阿東地福上,1852,,34.36184,131.665574,,,(083)952-0308,,,,,,7591421,,,3510312980,月・火・水・木・金・土,9:00,17:30,"【月・火・木・金】9:00～12:00/14:00～17:30
【水・土】9:00～12:00",,内科;皮膚科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1174,,,
352039,II3510311958,山口県山口市,原田内科胃腸科医院,ハラダナイカイチョウカイイン,,無床診療所,352039,84002,山口市桜畠二丁目6-8,山口県,山口市,桜畠二丁目,6ｰ8,,34.192492,131.49903,,,(083)923-2344,,,,,,7530021,,,3510311958,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:00/15:00～18:00
【木・土】8:30～12:00",,内科;胃腸科;循環器科;小児科;皮膚科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1119,,,
352039,II3510312261,山口県山口市,社会福祉法人青藍会　ハートクリニック南山口,ハートクリニックミナミヤマグチ,,有床診療所,352039,724,山口市深溝803-1,山口県,山口市,深溝,803ｰ1,,34.051513,131.367166,,,(083)988-3333,,,,,,7540895,,,3510312261,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:30/14:00～18:00
【木・土】8:30～12:30",,内科;脳神経外科;循環器内科;リハビリテーション科,19,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1142,,,
352039,II3510312972,山口県山口市,山口嘉川クリニック,ヤマグチカガワクリニック,,無床診療所,352039,67000,山口市嘉川1360-3,山口県,山口市,嘉川,1360ｰ3,,34.077045,131.380465,,,(083)988-0788,,,,,,7540897,,,3510312972,月・火・水・金・土,8:30,18:00,"【月・火・水・金】8:30～12:30/14:00～18:00
【土】8:30～13:30（受付13:00まで）",,内科;リウマチ科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1185,,,
352039,II3510313350,山口県山口市,日吉台内科医院,ヒヨシダイナイカイイン,,無床診療所,352039,95000,山口市陶向田963,山口県,山口市,陶向田,963,,34.098687,131.421569,,,(083)973-2030,,,,,,7540891,,,3510313350,月・火・水・木・金・土,9:00,15:30,"【月～金】9:00～15:30
【土】9:00～12:00",,内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1102,,,
352039,II3510312253,山口県山口市,平川眼科クリニック,ヒラカワガンカクリニック,,無床診療所,352039,139000,山口市平井1442-1,山口県,山口市,平井,1442ｰ1,,34.144896,131.458391,,,(083)934-1010,,(083)934-5155,,,,7530831,,,3510312253,月・火・水・木・金・土,9:00,18:00,"【月・火・木・金】9:00～12:00/13:00～18:00
【水・土】9:00～12:00",,眼科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1138,,,
352039,II3510312667,山口県山口市,ひろなか内科循環器科,ヒロナカナイカジュンカンキカ,,無床診療所,352039,10000,山口市阿知須4516-1,山口県,山口市,阿知須,4516ｰ1,,34.008497,131.353637,,,(0836)66-1550,,,,,,7541277,,,3510312667,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30/ 14:00～18:00
【木】9:00～12:30
【土】9:00～12:30/14:00～16:00",,内科;循環器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1165,,,
352039,II3518110634,山口県山口市,医療法人杏和会藤原医院,フジワライイン,,無床診療所,352039,11000,山口市阿東生雲中188-7,山口県,山口市,阿東生雲中,188ｰ7,,34.381443,131.601617,,,(083)954-0331,,,,,,7591342,,,3518110634,月・火・水・木・金・土,8:30,17:30,"【月・火・水・金】8:30～17:30
【木・土】8:30～12:00",,内科;外科;小児科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1175,,,
352039,II3510311438,山口県山口市,医療法人一陽会　藤原胃腸科内科,フジワライチョウカナイカ,,無床診療所,352039,66001,山口市折本一丁目9-12,山口県,山口市,折本一丁目,9ｰ12,,34.189779,131.496039,,,(083)923-5517,,,,,,7530022,,,3510311438,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金・土】8:30～12:30/14:30～18:00
【木】8:30～12:30",,胃腸科;内科;内視鏡内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1059,,,
352039,II3510312055,山口県山口市,淵上整形外科,フチガミセイケイゲカ,,無床診療所,352039,178005,山口市大内御堀五丁目8ｰ12,山口県,山口市,大内御堀五丁目,8ｰ12,,34.164142,131.48716,,,(083)922-6644,,,,,,7530214,,,3510312055,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:00／14:00～18:00
【木・土】9:00～12:00",,整形外科;リハビリテーション科;リウマチ科;神内,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1060,,,
352039,II3510311917,山口県山口市,まえだ循環器内科,マエダジュンカンキナイカ,,無床診療所,352039,172000,山口市緑町2-21,山口県,山口市,緑町,2ｰ21,,34.170616,131.466396,,,(083)921-7722,,,,,,7530078,,,3510311917,月・火・水・木・金・土,8:30,18:00,"【月～金】8:30～12:30／14:00～18:00
【木･土】8:30～12:30",,内科;循環器内科;呼吸器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1062,,,
352039,II3510312501,山口県山口市,山口市串診療所,ヤマグチシクシシンリョウジョ,,無床診療所,352039,113000,山口市徳地鯖河内1629ｰ1,山口県,山口市,徳地鯖河内,1629ｰ1,,34.196779,131.72976,,,(0835)54-0312,,,,,,7470611,,,3510312501,月,13:00,14:00,,,内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1183,,,
352039,II3510313228,山口県山口市,ましもと内科呼吸器科,マシモトナイカコキュウキカ,,無床診療所,352039,155003,山口市湯田温泉三丁目1-24,山口県,山口市,湯田温泉三丁目,1ｰ24,,34.166577,131.459637,,,(083)934-0077,,,,,,7530056,,,3510313228,月・火・水・木・金・土,8:45,18:00,"【月・火・水・金】8:45～12:15/14:00～18:00
【木・土】8:45～12:15",,内科;呼吸器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1066,,,
352039,II3510312659,山口県山口市,ますだ内科循環器科,マスダナイカジュンカンキカ,,無床診療所,352039,3000,山口市秋穂二島1888,山口県,山口市,秋穂二島,1888,,34.03907,131.41534,,,(083)987-2002,,,,,,7540893,,,3510312659,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:30／14:00～18:00
【木・土】8:30～12:30",,内科;小児科;循環器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1104,,,
352039,II3510311891,山口県山口市,まつお小児科医院,マツオショウニカイイン,,無床診療所,352039,24005,山口市維新公園五丁目4-28,山口県,山口市,維新公園五丁目,4ｰ28,,34.1604,131.43554,,,(083)924-4970,,,,,,7530815,,,3510311891,月・水・木・金・土・日,8:30,18:00,"【月・水・金】8:30～12:00/14:00～18:00
【木】8:30～12:00
【土】8:30～12:00/14:00～16:00
【日】8:30～12:00/14:00～17:00",,小児科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1067,,,
352039,II3510312824,山口県山口市,まるおストレスケアクリニック,マルオストレスケアクリニック,,無床診療所,352039,153000,山口市矢原町2－16,山口県,山口市,矢原町,2ｰ16,,34.157278,131.453695,,,(083)934-0556,,,,,,7530825,,,3510312824,月・火・木・金・土,9:00,18:00,"【月･火・木・金】9:00～13:00/14:30～18:00
【土】9:00～13:00",,精神科;心療内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1163,,,
352039,II3518110642,山口県山口市,三浦医院,ミウライイン,,無床診療所,352039,22000,山口市阿東徳佐中３００３,山口県,山口市,阿東徳佐中,3003,,34.395622,131.717863,,,(083)956-0500,,,,,,7591512,,,3518110642,月・火・水・木・金・土,9:00,18:00,"【月～金】9:00～12:00/14:00～18:00
【土】9:00～12:00",,内科;小児科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1176,,,
352039,II3510312691,山口県山口市,みすみクリニック,ミスミクリニック,,無床診療所,352039,51000,山口市小郡明治一丁目5ｰ2,山口県,山口市,小郡明治一丁目,5ｰ2,,34.097473,131.394193,,,(083)972-1003,,,,,,7540043,,,3510312691,月・火・水・木・金・土,9:00,17:30,"【月～金】　9:00～12:15／13:15～17:30
【土】　9:00～12:15",,外科;内科;整形外科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1105,,,
352039,II3510311651,山口県山口市,みほりクリニック,ミホリクリニック,,無床診療所,352039,178001,山口市大内御堀一丁目6ｰ1　大内ビル2Ｆ,山口県,山口市,大内御堀一丁目,6ｰ1,大内ビル2Ｆ,34.166754,131.483594,,,(083)924-8031,,,,,,7530214,,,3510311651,月・火・水・木・金・土,8:30,18:30,"【月～金】8:30～12:30／15:30～18:30
【土】8:30～12:30",,内科;胃腸科;肛門科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1070,,,
352039,II3510311933,山口県山口市,宮野クリニック,ミヤノクリニック,,無床診療所,352039,149000,山口市宮野上2393-7,山口県,山口市,宮野上,2393ｰ7,,34.203186,131.514034,,,(083)932-3233,,,,,,7530001,,,3510311933,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:30/14:00～18:00
【木・土】8:30～12:30",,内科;消化器科;リハビリテーション科;放射線科;循環器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1069,,,
352039,II3517610543,山口県山口市,医療法人　村田外科胃腸科,ムラタゲカイチョウカ,,無床診療所,352039,51000,山口市小郡山手下756-4,山口県,山口市,小郡山手下,７５６ｰ４,,34.101465,131.392344,,,(083)972-7100,,,,,,7540002,,,3517610543,月・火・水・木・金・土,9:00,18:00,"【月～金】9:00～12:00／14:00～18:00
【土】9:00～12:00",,外科;整形外科;肛内;肛門外科;胃腸内科;消化器外科;腹部外科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1106,,,
