全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352039,II3530331598,山口県山口市,のうみ歯科・キッズデンタルクリニック,ノウミシカ・キッズデンタルクリニック,,,352039,57000,山口県山口市小郡船倉町1ｰ18,山口県,山口市,小郡船倉町,1ｰ18,,34.094661,131.403639,,,(083)976-8183,,,,,,7540012,,,3530331598,火・水・木・金・土,10:00,18:00,"【火・水・木・金】10:00～13:00/15:00～18:00
【土】9:00～16:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2089,,,
352039,II3537530093,山口県山口市,あさひ歯科医院,アサヒシカイイン,,,352039,120000,山口県山口市徳地堀1518ｰ1,山口県,山口市,徳地堀,1518ｰ1,,34.189665,131.659641,,,(0835)52-0900,,,,,,7470231,,,3537530093,月・火・木・金・土,9:00,19:00,"【月・火・木・金】9:00～12:30/14:30～19:00
【土】9:00～12:30/14:30～18:00",,歯科;小児歯科;予防歯科;審美歯科(ジルコニア),0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2086,,,
352039,II3530331028,山口県山口市,アルファ　デンタルクリニック,アルファデンタルクリニック,,,352039,25000,山口県山口市泉町1ｰ41,山口県,山口市,泉町,1ｰ41,,34.169151,131.451612,,,(083)924-6480,,,,,,7530066,,,3530331028,月・火・木・金・土,9:00,21:00,"【月・火・木】9:00～12:30/14:00～21:00
【金】9:00～12:30/14:00～19:00
【土】9:00～12:30/14:00～18:00
【日】9:00～14:00(月1回)",,歯科;小児歯科;歯科口腔外科;予防歯科;インプラント;審美歯科（ホワイトニング）,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2090,,,
352039,II3530331580,山口県山口市,ハーモニー歯科こども歯科,ハーモニーシカコドモシカ,,,352039,81000,山口県山口市黄金町12ｰ3,山口県,山口市,黄金町,12ｰ3,,34.170545,131.475588,,,(083)921-8558,,,,,,7530045,,,3530331580,月・火・水・金・土,8:30,17:00,,,歯科;小児歯科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2083,,,
352039,II3538130257,山口県山口市,高村歯科医院,タカムラシカイイン,,,352039,22000,山口県山口市阿東徳佐中3291ｰ1,山口県,山口市,阿東徳佐中,3291ｰ1,,34.396859,131.723881,,,(083)956-0611,,,,,,7591512,,,3538130257,月・水・木・金・土,8:30,18:00,"【月・火・木・金】8:30～12:00／13:30～18:00
【土】8:30～12:00",,歯科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2096,,,
352039,II3530331481,山口県山口市,ローズデンタルクリニック,ローズデンタルクリニック,,,352039,49000,山口県山口市小郡栄町2ｰ1,山口県,山口市,小郡栄町,2ｰ1,,34.089703,131.403377,,,(083)976-4182,,,,,,7540026,,,3530331481,月・水・木・金・土,8:45,17:45,8:45～12:15/13:45～17:45,,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2088,,,
352039,II3530331465,山口県山口市,しま歯科クリニック,シマシカクリニック,,,352039,83000,山口県山口市幸町3ｰ50ｰ103,山口県,山口市,幸町,3ｰ50ｰ103,,34.158146,131.450545,,,(083)901-4618,,,,,,7530826,,,3530331465,月・火・水・木・金・土,9:00,19:00,"【月・火・水・金】 9:00～12:30/14:30～19:00
【木・土】 9:00～12:30",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2097,,,
352039,II3530330566,山口県山口市,池田歯科医院,イケダシカイイン,,,352039,178001,山口県山口市大内御堀一丁目6ｰ23,山口県,山口市,大内御堀一丁目,6ｰ23,,34.166754,131.483919,,,(083)923-0108,,,,,,7530214,,,3530330566,月・火・水・木・金・土,9:00,18:00,【月～水・金～土】9:00～13:00/14:00～18:00,,歯科;小児歯科;歯科口腔外科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2003,,,
352039,II3530331416,山口県山口市,ゆかたちよみ歯科,ユカタチヨミシカ,,,352039,81000,山口県山口市黄金町4ｰ16,山口県,山口市,黄金町,4ｰ16,,34.170916,131.47778,,,(083)902-8865,,,,,,7530045,,,3530331416,月・火・水・木・金・土,9:30,17:30,"【月・水・木・金】9:30～14:00/14:30～17:30
【火】9:30～14:00
【土】9:00～13:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2092,,,
352039,II3530331531,山口県山口市,ひで歯科クリニック,ヒデシカクリニック,,,352039,103004,山口県山口市中央四丁目1ｰ1,山口県,山口市,中央四丁目,1ｰ1,,34.175024,131.472012,,,(083)902-2225,,,,,,7530074,,,3530331531,月・火・水・木・金・土,8:30,18:00,"【月～金】8:30～12:45/14:30～18:00
【土】8:30～12:45/14:30～18:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/2098.html,,,
352039,II3530331218,山口県山口市,藤井歯科医院,フジイシカイイン,,,352039,725,山口県山口市中河原2ｰ30,山口県,山口市,中河原,2ｰ30,,34.178514,131.47628,,,(083)925-6640,,,,,,7540002,,,3530331218,月・火・水・木・金・土,9:00,18:30,"【月～金】9:00～12:00/14:00～18:30
【土】9:00～12:00",,歯科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2032,,,
352039,II3530331606,山口県山口市,山口口腔研クリニック,ヤマグチコウクウケンクリニック,,,352039,4002,山口県山口市葵二丁目9ｰ31,山口県,山口市,葵二丁目,9ｰ31,,34.160687,131.447105,,,(083)922-3210,,,,,,7530821,,,3530331606,月・火・水・木・金・土,9:00,18:00,"【月～金】9:00～13:00/14:00～18:00
【土】9:00～13:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2037,,,
352039,II3530331457,山口県山口市,みねおか歯科クリニック,ミネオカシカクリニック,,,352039,79000,山口県山口市黒川572ｰ4,山口県,山口市,黒川,572ｰ4,,34.1464,131.448253,,,(083)933-1818,,,,,,7530851,,,3530331457,月・火・水・木・金・土,9:00,18:30,"【月・火・水・金】9:00～12:00/13:30～18:00
【木・土】9:00～13:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2095,,,
352039,II3530331390,山口県山口市,くろいわ歯科クリニック,クロイワシカクリニック,,,352039,170002,山口県山口市大内中央二丁目14ｰ17,山口県,山口市,大内中央二丁目,14ｰ17,,34.152834,131.491749,,,(083)902-8217,,,,,,7530252,,,3530331390,月・火・水・木・金・土,9:00,17:30,"【月・火・水・金】9:00～12:30/14:00～17:30
【木・土】9:00～12:30",,歯科;小児歯科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2085,,,
352039,II3537630463,山口県山口市,ごとう歯科,ゴトウシカ,,,352039,52006,山口県山口市小郡新町六丁目3ｰ1,山口県,山口市,小郡新町六丁目,3ｰ1,,34.118735,131.400144,,,(0120)76-0418,,,,,,7540031,,,3537630463,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30/14:00～18:00
【木・土】9:00～12:30",,歯科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2049,,,
352039,II3530331051,山口県山口市,みやび歯科クリニック,ミヤビシカクリニック,,,352039,29000,山口県山口市江崎２６９９ｰ１,山口県,山口市,江崎,２６９９ｰ１,,34.057114,131.368254,,,(083)988-1184,,,,,,7540896,,,3530331051,月・火・水・木・金・土・日,9:00,21:00,"【月～金】9:00～13:00/15:00～21:00
【土・日】9:00～12:30/14:00～17:00",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=2074,,,
352039,II3530331572,山口県山口市,りえる矯正歯科,リエルキョウセイシカ,,,352039,161002,山口県山口市吉敷中東二丁目7ｰ15,山口県,山口市,吉敷中東二丁目,7ｰ15,,34.165081,131.445064,,,(083)922-8777,,,,,,7530813,,,3530331572,月・水・木・金・土,10:00,19:00,"【月・水・木・金】10:00～13:00/14:00～19:00
【土・日】10:00～13:00/14:00～18:00",,歯科矯正科,0,,,http://info.pasola.net/mnavi/page/2100.html,,,
352039,II3530331713,山口県山口市,まつだ歯科,マツダシカ,,,352039,168000,山口県山口市佐山1257ｰ1,山口県,山口市,佐山,1257ｰ1,,34.041755,131.361973,,,(083)976-4180,,,,,,7540894,,,3530331713,月・火・水・金・土,9:00,18:30,"【月・火・水・金】9:00～12:00/14:00～18:30
【土】9:00～12:00/14:00～17:30",,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/2099.html,,,
352039,II3530331663,山口県山口市,しばた歯科医院,シバタシカイイン,,,352039,80000,山口県山口市香山町6ｰ24,山口県,山口市,香山町,6ｰ24,,34.18946,131.47489,,,(083)902-5605,,,,,,7530081,,,3530331663,月・火・水・木・金・土,9:00,18:00,【月～水・金～土】9:00～12:30/14:00～18:00,,歯科;小児歯科;歯科口腔外科;歯科矯正科,0,,,http://info.pasola.net/mnavi/page/2101.html,,,
352039,II3510310323,山口県山口市,医療法人和同会　吉南病院,キツナンビョウイン,,,352039,96000,山口県山口市鋳銭司3381,山口県,山口市,鋳銭司,3381,,34.07608,131.46155,,,(083)986-2111,,,,,,7471221,,,3510310323,月・火・水・木・金,9:00,16:30,,,精神科;内科;歯科,342,,,https://info.pasola.net/mnavi/page/1116.html,,,
