trans_id,lang,translation,category,station_sid,course_sid
温品四丁目,en,Nukushina-yonchome (Nukushina 4),stop_name,be5b379a-b542-431c-b19f-cf5ca9d873dd,
温品四丁目,ko,누쿠시나 4초메,stop_name,be5b379a-b542-431c-b19f-cf5ca9d873dd,
温品四丁目,zh-cn,温品四丁目,stop_name,be5b379a-b542-431c-b19f-cf5ca9d873dd,
温品四丁目,zh-tw,溫品四丁目,stop_name,be5b379a-b542-431c-b19f-cf5ca9d873dd,
愛宕町,ja,愛宕町,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
愛宕町,ja-Hrkt,あたごまち,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
愛宕町,en,Atagomachi,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
愛宕町,ko,아타고마치,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
愛宕町,zh-cn,爱宕町,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
愛宕町,zh-tw,愛宕町,stop_name,9b49e347-70ef-4eee-bbd4-b7fabf7ed198,
柳ヶ丘,ja,柳ヶ丘,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
柳ヶ丘,ja-Hrkt,やなぎがおか,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
柳ヶ丘,en,Yanagigaoka,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
柳ヶ丘,ko,야나기가오카,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
柳ヶ丘,zh-cn,柳丘,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
柳ヶ丘,zh-tw,柳丘,stop_name,f0bd49d3-282b-4ece-9aa7-8a249dd2c637,
チェリーゴード前,ja,チェリーゴード前,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
チェリーゴード前,ja-Hrkt,ちぇりーごーどまえ,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
チェリーゴード前,en,Cherrygard-mae,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
チェリーゴード前,ko,체리 고드 마에,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
チェリーゴード前,zh-cn,Cherry Gard前,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
チェリーゴード前,zh-tw,Cherry Gard前,stop_name,db5452cc-5a1d-4816-9810-cf1d90d085af,
柳ヶ丘東,ja,柳ヶ丘東,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
柳ヶ丘東,ja-Hrkt,やなぎがおかひがし,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
柳ヶ丘東,en,Yanagigaoka-higashi,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
柳ヶ丘東,ko,야나기가오카 히가시,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
柳ヶ丘東,zh-cn,柳丘东,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
柳ヶ丘東,zh-tw,柳丘東,stop_name,67899edd-f4f2-4ae2-a5fd-40ea50e64ab4,
青崎東上児童遊園地前,ja,青崎東上児童遊園地前,stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
青崎東上児童遊園地前,ja-Hrkt,あおさきひがしかみじどうゆうえんちまえ,stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
青崎東上児童遊園地前,en,Aosaki-higashi-kami Jido Yuenchi-mae (Aosaki-higashi-kami Children's Playground),stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
青崎東上児童遊園地前,ko,아오사키 히가시카미 아동유원지,stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
青崎東上児童遊園地前,zh-cn,青崎东上儿童游园地前,stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
青崎東上児童遊園地前,zh-tw,青崎東上兒童遊園地前,stop_name,f9b9a101-e0c0-4aa1-b4a8-5592161ec1f8,
府中青崎東住宅前,ja,府中青崎東住宅前,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中青崎東住宅前,ja-Hrkt,ふちゅうあおさきひがしじゅうたくまえ,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中青崎東住宅前,en,Fuchu Aosaki-higashi Jutaku-mae,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中青崎東住宅前,ko,후추 아오사키 히가시 주타쿠 마에,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中青崎東住宅前,zh-cn,府中青崎东住宅前,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中青崎東住宅前,zh-tw,府中青崎東住宅前,stop_name,c136bf65-29cd-43de-8252-d5aa26cef919,
府中南小学校前,ja,府中南小学校前,stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
府中南小学校前,ja-Hrkt,ふちゅうみなみしょうがっこうまえ,stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
府中南小学校前,en,Fuchu-minami Shogakko-mae (Fuchu-minami Elementary School),stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
府中南小学校前,ko,후추 미나미 초등학교,stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
府中南小学校前,zh-cn,府中南小学前,stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
府中南小学校前,zh-tw,府中南小學前,stop_name,51e2a35a-1697-4934-85bc-82d7cd025b81,
桃山一丁目,ja,桃山一丁目,stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
桃山一丁目,ja-Hrkt,ももやまいっちょうめ,stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
桃山一丁目,en,Momoyama-itchome (Momoyama 1),stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
桃山一丁目,ko,모모야마 1초메,stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
桃山一丁目,zh-cn,桃山一丁目,stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
桃山一丁目,zh-tw,桃山一丁目,stop_name,132b7610-9895-4be7-9a4c-5ef9cb91aaca,
鹿籠,ja,鹿籠,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
鹿籠,ja-Hrkt,こごもり,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
鹿籠,en,Kogomori,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
鹿籠,ko,고고모리,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
鹿籠,zh-cn,鹿笼,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
鹿籠,zh-tw,鹿籠,stop_name,0965855c-d17d-48d6-8814-f1401631ded7,
茂陰ポンプ場,ja,茂陰ポンプ場,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
茂陰ポンプ場,ja-Hrkt,もかげぽんぷじょう,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
茂陰ポンプ場,en,Mokage Pump-jo,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
茂陰ポンプ場,ko,모카게 펌프 조,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
茂陰ポンプ場,zh-cn,茂阴泵站,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
茂陰ポンプ場,zh-tw,茂陰泵站,stop_name,36c98857-3e1c-4f93-ba15-10d5c796c302,
府中交番,ja,府中交番,stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中交番,ja-Hrkt,ふちゅうこうばん,stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中交番,en,Fuchu Koban (Fuchu Police Box),stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中交番,ko,후추 파출소,stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中交番,zh-cn,府中派出所,stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中交番,zh-tw,府中派出所,stop_name,9151d451-6ccd-4b6c-ba8a-bfe0d853d52d,
府中町役場,ja,府中町役場,stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
府中町役場,ja-Hrkt,ふちゅうちょうやくば,stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
府中町役場,en,Fuchu Choyakuba (Fuchu Town Office),stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
府中町役場,ko,후추 정 사무소（구스노키 플라자 마에),stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
府中町役場,zh-cn,府中町公所（楠木广场前）,stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
府中町役場,zh-tw,府中町公所（楠木廣場前）,stop_name,cb2462cc-7571-43f8-a887-fdbbe7e26597,
文化橋,ja,文化橋,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
文化橋,ja-Hrkt,ぶんかばし,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
文化橋,en,Bunkabashi,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
文化橋,ko,분카바시,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
文化橋,zh-cn,文化桥,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
文化橋,zh-tw,文化橋,stop_name,c6259d48-c594-4b02-998e-c335d9844298,
ゆうゆうタウン商店街,ja,ゆうゆうタウン商店街,stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
ゆうゆうタウン商店街,ja-Hrkt,ゆうゆうたうんしょうてんがい,stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
ゆうゆうタウン商店街,en,Yuyu Town Shotengai (Yuyu Town Shopping Street),stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
ゆうゆうタウン商店街,ko,유유 타운 상가,stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
ゆうゆうタウン商店街,zh-cn,悠悠Town商业街,stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
ゆうゆうタウン商店街,zh-tw,悠悠Town商業街,stop_name,5d3c31a8-e08a-4ea1-909b-871425446154,
道隆寺下,ja,道隆寺下,stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
道隆寺下,ja-Hrkt,どうりゅうじした,stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
道隆寺下,en,Doryuji-shita (Doryuji Temple),stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
道隆寺下,ko,도류지 절,stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
道隆寺下,zh-cn,道隆寺下,stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
道隆寺下,zh-tw,道隆寺下,stop_name,e61ae8da-c3eb-4167-82b8-e6ade144f3ed,
みくまり三丁目,ja,みくまり三丁目,stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
みくまり三丁目,ja-Hrkt,みくまりさんちょうめ,stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
みくまり三丁目,en,Mikumari-sanchome (Mikumari 3),stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
みくまり三丁目,ko,미쿠마리 3초메,stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
みくまり三丁目,zh-cn,水分三丁目,stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
みくまり三丁目,zh-tw,水分三丁目,stop_name,7751529e-39a2-4e53-a482-3ca9bebb14da,
御衣尾橋,ja,御衣尾橋,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
御衣尾橋,ja-Hrkt,みそおばし,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
御衣尾橋,en,Misoobashi,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
御衣尾橋,ko,미소오바시,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
御衣尾橋,zh-cn,御衣尾桥,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
御衣尾橋,zh-tw,禦衣尾橋,stop_name,aff93af1-ef69-4311-84d2-50b742c4e0dc,
桜ヶ丘・清水ヶ丘団地入口,ja,桜ヶ丘・清水ヶ丘団地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,ja-Hrkt,さくらがおか・しみずがおかだんちいりぐち,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,en,Sakuragaoka/Shimizugaoka Danchi-iriguchi,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,ko,사쿠라가오카·시미즈가오카 단치 이리구치,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,zh-cn,樱丘・清水丘团地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
桜ヶ丘・清水ヶ丘団地入口,zh-tw,櫻丘・清水丘團地入口,stop_name,d2f44bd2-71a9-4c7b-bb75-17a399f4042d,
府中中学校東門,ja,府中中学校東門,stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
府中中学校東門,ja-Hrkt,ふちゅうちゅうがっこうひがしもん,stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
府中中学校東門,en,Fuchu Chugakko-higashimon (Fuchu Junior High School),stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
府中中学校東門,ko,후추 중학교,stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
府中中学校東門,zh-cn,府中中学东门,stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
府中中学校東門,zh-tw,府中中學東門,stop_name,1d7f54e9-4480-46bf-a4d3-ad2030fa9dae,
松崎八幡宮跡,ja,松崎八幡宮跡,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
松崎八幡宮跡,ja-Hrkt,まつざきはちまんぐうあと,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
松崎八幡宮跡,en,Matsuzaki Hachimangu-ato,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
松崎八幡宮跡,ko,마쓰자키 하치만구 아토,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
松崎八幡宮跡,zh-cn,松崎八幡宫迹,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
松崎八幡宮跡,zh-tw,松崎八幡宮跡,stop_name,7284f27f-a0d1-4e3e-9648-59791a6c6702,
本通り,ja,本通り,stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
本通り,ja-Hrkt,ほんどおり,stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
本通り,en,Hon-dori (Hon-dori Ave.),stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
本通り,ko,혼도리,stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
本通り,zh-cn,本通,stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
本通り,zh-tw,本通,stop_name,af227f80-afc4-41df-a40d-a9cbdb7f4bef,
袋町,ja,袋町,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
袋町,ja-Hrkt,ふくろまち,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
袋町,en,Fukuromachi,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
袋町,ko,후쿠로마치,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
袋町,zh-cn,袋町,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
袋町,zh-tw,袋町,stop_name,24d6cb92-59ae-476a-9adb-97b9300e421f,
中電前,ja,中電前,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
中電前,ja-Hrkt,ちゅうでんまえ,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
中電前,en,Chuden-mae,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
中電前,ko,주덴 마에,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
中電前,zh-cn,中电前,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
中電前,zh-tw,中電前,stop_name,97c771e9-eeed-4cff-9dc1-009d8fe3b7a2,
市役所前,ja,市役所前,stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
市役所前,ja-Hrkt,しやくしょまえ,stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
市役所前,en,Shiyakusho-mae (City Hall),stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
市役所前,ko,시청,stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
市役所前,zh-cn,市政府前,stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
市役所前,zh-tw,市政府前,stop_name,b1dd7d33-4696-4e8e-b15f-b3860459a941,
大手町四丁目,ja,大手町四丁目,stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
大手町四丁目,ja-Hrkt,おおてまちよんちょうめ,stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
大手町四丁目,en,Otemachi-yonchome (Otemachi 4),stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
大手町四丁目,ko,오테마치 4초메,stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
大手町四丁目,zh-cn,大手町四丁目,stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
大手町四丁目,zh-tw,大手町四丁目,stop_name,793742aa-6076-422a-b54d-cc9f41535d6f,
出汐二丁目,ja,出汐二丁目,stop_name,918d1791-ff17-4d95-8426-232810f29282,
出汐二丁目,ja-Hrkt,でしおにちょうめ,stop_name,918d1791-ff17-4d95-8426-232810f29282,
宇品東五丁目,ja,宇品東五丁目,stop_name,001171b5-1365-4ec0-9c97-f8affb3574ab,
宇品東五丁目,ja-Hrkt,うじなひがしごちょうめ,stop_name,001171b5-1365-4ec0-9c97-f8affb3574ab,
加古町,ja,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,ja-Hrkt,かこまち,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,en,Kakomachi,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,ko,가코마치,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,zh-cn,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,zh-tw,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
舟入本町,ja,舟入本町,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
舟入本町,ja-Hrkt,ふないりほんまち,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
舟入本町,en,Funairi-honmachi,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
舟入本町,ko,후나이리 혼마치,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
舟入本町,zh-cn,舟入本町,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
舟入本町,zh-tw,舟入本町,stop_name,4a6a0d0e-31c9-4142-afd5-3e41e741c052,
新観音橋東,ja,新観音橋東,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋東,ja-Hrkt,しんかんおんばしひがし,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋東,en,Shin-kanombashi-higashi,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋東,ko,신칸온바시 히가시,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋東,zh-cn,新观音桥东,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋東,zh-tw,新觀音橋東,stop_name,2c8ded22-5f6c-4705-924a-7be53c028baf,
新観音橋西,ja,新観音橋西,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
新観音橋西,ja-Hrkt,しんかんおんばしにし,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
新観音橋西,en,Shin-kanombashi-nishi,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
新観音橋西,ko,신칸온바시 니시,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
新観音橋西,zh-cn,新观音桥西,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
新観音橋西,zh-tw,新觀音橋西,stop_name,935e5d78-7883-4b01-b469-fd20fd48939f,
観音本町,ja,観音本町,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
観音本町,ja-Hrkt,かんおんほんまち,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
観音本町,en,Kanon-honmachi,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
観音本町,ko,간온 혼마치,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
観音本町,zh-cn,观音本町,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
観音本町,zh-tw,觀音本町,stop_name,4f845f0a-aa8e-4447-8751-13ca0f93b26b,
旭橋入口,ja,旭橋入口,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
旭橋入口,ja-Hrkt,あさひばしいりぐち,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
旭橋入口,en,Asahibashi-iriguchi,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
旭橋入口,ko,아사히바시 이리구치,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
旭橋入口,zh-cn,旭桥入口,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
旭橋入口,zh-tw,旭橋入口,stop_name,4e0116e4-79c3-4201-8f64-bfb7dc4b66ad,
南観音三丁目,ja,南観音三丁目,stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音三丁目,ja-Hrkt,みなみかんおんさんちょうめ,stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音三丁目,en,Minami-kanon-sanchome (Minami-kanon 3),stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音三丁目,ko,미나미칸온 3초메,stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音三丁目,zh-cn,南观音三丁目,stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音三丁目,zh-tw,南觀音三丁目,stop_name,3241c034-23bc-445a-9159-77c7bb188ace,
南観音小学校前,ja,南観音小学校前,stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
南観音小学校前,ja-Hrkt,みなみかんおんしょうがっこうま,stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
南観音小学校前,en,Minami-kanon Shogakko-mae (Minami-kanon Elementary School),stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
南観音小学校前,ko,미나미칸온 초등학교,stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
南観音小学校前,zh-cn,南观音小学前,stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
南観音小学校前,zh-tw,南觀音小學前,stop_name,7d928c50-cffc-4535-bc86-87c6e65976e0,
西税務署入口,ja,西税務署入口,stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
西税務署入口,ja-Hrkt,にしぜいむしょいりぐち,stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
西税務署入口,en,Nishi Zeimusho-iriguchi (Nishi Tax Office),stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
西税務署入口,ko,니시 세무서,stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
西税務署入口,zh-cn,西税务署入口,stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
西税務署入口,zh-tw,西稅務署入口,stop_name,19b82e91-9fe2-4e60-9fee-d55b6c7f6c31,
総合グランド入口,ja,総合グランド入口,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
総合グランド入口,ja-Hrkt,そうごうぐらんどいりぐち,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
総合グランド入口,en,Sogo Ground-iriguchi,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
総合グランド入口,ko,소고 그라운드 이리구치,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
総合グランド入口,zh-cn,综合运动场入口,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
総合グランド入口,zh-tw,綜合運動場入口,stop_name,83fc08c3-5639-4dc1-877e-c5b81fad9f8f,
観音新町三丁目,ja,観音新町三丁目,stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音新町三丁目,ja-Hrkt,かんおんしんまちさんちょうめ,stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音新町三丁目,en,Kanon-shinmachi-sanchome (Kanon-shinmachi 3),stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音新町三丁目,ko,간온 신마치 3초메,stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音新町三丁目,zh-cn,观音新町三丁目,stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音新町三丁目,zh-tw,觀音新町三丁目,stop_name,bd50ad59-17d3-4150-b68d-f7a2cc4b8ddf,
観音三菱前,ja,観音三菱前,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音三菱前,ja-Hrkt,かんのんみつびしまえ,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音三菱前,en,Kannon Mitsubishi-mae,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音三菱前,ko,간논 미쓰비시 마에,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音三菱前,zh-cn,观音三菱前,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音三菱前,zh-tw,觀音三菱前,stop_name,66ad2c8a-4fd5-4462-be39-3441ab5a7887,
観音新町四丁目,ja,観音新町四丁目,stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
観音新町四丁目,ja-Hrkt,かんおんしんまちよんちょうめ,stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
観音新町四丁目,en,Kanon-shinmachi-yonchome (Kanon-shinmachi 4),stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
観音新町四丁目,ko,간온 신마치 4초메,stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
観音新町四丁目,zh-cn,观音新町四丁目,stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
観音新町四丁目,zh-tw,觀音新町四丁目,stop_name,0e148a50-ebc0-4a09-9a4d-db01bd2e8f46,
山陽学園前,ja,山陽学園前,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
山陽学園前,ja-Hrkt,さんようがくえんまえ,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
山陽学園前,en,Sanyo Gakuen-mae,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
山陽学園前,ko,산요 학원,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
山陽学園前,zh-cn,山阳学园前,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
山陽学園前,zh-tw,山陽學園前,stop_name,b1086cde-b18a-4bc2-9711-b1bdd07192e2,
観音マリーナ,ja,観音マリーナ,stop_name,bb26505c-2fc0-4503-9ed8-f10145c96981,
観音マリーナ,ja-Hrkt,かんおんまりーな,stop_name,bb26505c-2fc0-4503-9ed8-f10145c96981,
観音マリーナ,en,Kanon Marina Hop,stop_name,bb26505c-2fc0-4503-9ed8-f10145c96981,
観音マリーナ,ko,간온 마리나 홉,stop_name,bb26505c-2fc0-4503-9ed8-f10145c96981,
